GO.ID	Term	Annotated	Significant	Expected	classic
GO:0044403	symbiont process	126	31	16.93	0.00041
GO:0071705	nitrogen compound transport	568	102	76.32	0.00046
GO:0045184	establishment of protein localization	484	89	65.04	0.00051
GO:0015833	peptide transport	472	87	63.42	0.00056
GO:0072657	protein localization to membrane	151	35	20.29	0.00059
GO:0045840	positive regulation of mitotic nuclear d...	46	15	6.18	0.00063
GO:0042886	amide transport	482	88	64.77	0.00071
GO:0072594	establishment of protein localization to...	245	50	32.92	0.00105
GO:0015031	protein transport	455	83	61.14	0.00107
GO:0006612	protein targeting to membrane	89	23	11.96	0.00110
GO:0000291	nuclear-transcribed mRNA catabolic proce...	30	11	4.03	0.00112
GO:0061077	chaperone-mediated protein folding	30	11	4.03	0.00112
GO:0006402	mRNA catabolic process	139	32	18.68	0.00114
GO:0006605	protein targeting	198	42	26.61	0.00121
GO:0045842	positive regulation of mitotic metaphase...	35	12	4.7	0.00133
GO:1901970	positive regulation of mitotic sister ch...	35	12	4.7	0.00133
GO:0006352	DNA-templated transcription, initiation	64	18	8.6	0.00134
GO:0006401	RNA catabolic process	158	35	21.23	0.00140
GO:0016071	mRNA metabolic process	317	61	42.6	0.00143
GO:0002833	positive regulation of response to bioti...	5	4	0.67	0.00144
GO:0006620	posttranslational protein targeting to e...	11	6	1.48	0.00145
GO:0062033	positive regulation of mitotic sister ch...	40	13	5.37	0.00149
GO:0051785	positive regulation of nuclear division	50	15	6.72	0.00165
GO:0051084	'de novo' posttranslational protein fold...	8	5	1.07	0.00169
GO:0071702	organic substance transport	596	103	80.08	0.00179
GO:0072599	establishment of protein localization to...	76	20	10.21	0.00182
GO:0016246	RNA interference	15	7	2.02	0.00183
GO:0043433	negative regulation of DNA-binding trans...	15	7	2.02	0.00183
GO:0034427	nuclear-transcribed mRNA catabolic proce...	19	8	2.55	0.00194
GO:0034661	ncRNA catabolic process	19	8	2.55	0.00194
GO:0044419	interspecies interaction between organis...	161	35	21.63	0.00198
