GO.ID	Term	Annotated	Significant	Expected	classic
GO:0014002	astrocyte development	5	5	1.25	0.00097
GO:0048708	astrocyte differentiation	5	5	1.25	0.00097
GO:0043171	peptide catabolic process	9	7	2.25	0.00132
GO:0050821	protein stabilization	43	20	10.75	0.00168
GO:0009314	response to radiation	213	72	53.27	0.00182
GO:0051093	negative regulation of developmental pro...	106	40	26.51	0.00215
GO:0090287	regulation of cellular response to growt...	19	11	4.75	0.00223
GO:0006303	double-strand break repair via nonhomolo...	27	14	6.75	0.00236
GO:0009416	response to light stimulus	166	57	41.51	0.00365
GO:0045476	nurse cell apoptotic process	4	4	1	0.00389
GO:0045477	regulation of nurse cell apoptotic proce...	4	4	1	0.00389
GO:0048147	negative regulation of fibroblast prolif...	4	4	1	0.00389
GO:0019432	triglyceride biosynthetic process	8	6	2	0.00419
GO:2001233	regulation of apoptotic signaling pathwa...	55	23	13.75	0.00433
GO:0008630	intrinsic apoptotic signaling pathway in...	23	12	5.75	0.00452
GO:1902175	regulation of oxidative stress-induced i...	6	5	1.5	0.00461
GO:0006638	neutral lipid metabolic process	29	14	7.25	0.00546
GO:0006639	acylglycerol metabolic process	29	14	7.25	0.00546
GO:0009411	response to UV	56	23	14	0.00565
GO:0043270	positive regulation of ion transport	32	15	8	0.00575
GO:0009108	coenzyme biosynthetic process	118	42	29.51	0.00588
GO:0000726	non-recombinational repair	35	16	8.75	0.00594
GO:1902969	mitotic DNA replication	35	16	8.75	0.00594
GO:0033260	nuclear DNA replication	44	19	11	0.00608
GO:0071559	response to transforming growth factor b...	21	11	5.25	0.00628
GO:0071560	cellular response to transforming growth...	21	11	5.25	0.00628
GO:0007179	transforming growth factor beta receptor...	16	9	4	0.00735
GO:0050680	negative regulation of epithelial cell p...	11	7	2.75	0.00748
GO:2001235	positive regulation of apoptotic signali...	19	10	4.75	0.00874
GO:0006047	UDP-N-acetylglucosamine metabolic proces...	9	6	2.25	0.00991
GO:0045923	positive regulation of fatty acid metabo...	9	6	2.25	0.00991
GO:0010165	response to X-ray	14	8	3.5	0.01018
GO:0017015	regulation of transforming growth factor...	14	8	3.5	0.01018
GO:1903844	regulation of cellular response to trans...	14	8	3.5	0.01018
GO:1905039	carboxylic acid transmembrane transport	46	19	11.5	0.01067
GO:0000393	spliceosomal conformational changes to g...	17	9	4.25	0.01220
GO:0051347	positive regulation of transferase activ...	99	35	24.76	0.01279
GO:0007176	regulation of epidermal growth factor-ac...	7	5	1.75	0.01281
GO:0042816	vitamin B6 metabolic process	7	5	1.75	0.01281
GO:1902742	apoptotic process involved in developmen...	7	5	1.75	0.01281
GO:1903749	positive regulation of establishment of ...	7	5	1.75	0.01281
GO:0034220	ion transmembrane transport	218	69	54.52	0.01310
GO:0031647	regulation of protein stability	66	25	16.51	0.01322
GO:0006732	coenzyme metabolic process	179	58	44.76	0.01336
GO:0006749	glutathione metabolic process	20	10	5	0.01363
GO:0034767	positive regulation of ion transmembrane...	20	10	5	0.01363
GO:0006040	amino sugar metabolic process	12	7	3	0.01412
GO:0044283	small molecule biosynthetic process	365	109	91.28	0.01456
GO:0031398	positive regulation of protein ubiquitin...	26	12	6.5	0.01514
GO:0043928	exonucleolytic nuclear-transcribed mRNA ...	26	12	6.5	0.01514
GO:0043488	regulation of mRNA stability	29	13	7.25	0.01541
GO:0006030	chitin metabolic process	5	4	1.25	0.01557
GO:0007216	G protein-coupled glutamate receptor sig...	5	4	1.25	0.01557
GO:0008655	pyrimidine-containing compound salvage	5	4	1.25	0.01557
GO:0031641	regulation of myelination	5	4	1.25	0.01557
GO:0033301	cell cycle comprising mitosis without cy...	5	4	1.25	0.01557
GO:0038171	cannabinoid signaling pathway	5	4	1.25	0.01557
GO:0042822	pyridoxal phosphate metabolic process	5	4	1.25	0.01557
GO:0042823	pyridoxal phosphate biosynthetic process	5	4	1.25	0.01557
GO:0046340	diacylglycerol catabolic process	5	4	1.25	0.01557
GO:0048286	lung alveolus development	5	4	1.25	0.01557
GO:0051571	positive regulation of histone H3-K4 met...	5	4	1.25	0.01557
GO:0071825	protein-lipid complex subunit organizati...	5	4	1.25	0.01557
GO:0071926	endocannabinoid signaling pathway	5	4	1.25	0.01557
GO:0098920	retrograde trans-synaptic signaling by l...	5	4	1.25	0.01557
GO:0098921	retrograde trans-synaptic signaling by e...	5	4	1.25	0.01557
GO:0099541	trans-synaptic signaling by lipid	5	4	1.25	0.01557
GO:0099542	trans-synaptic signaling by endocannabin...	5	4	1.25	0.01557
GO:1904748	regulation of apoptotic process involved...	5	4	1.25	0.01557
GO:0000186	activation of MAPKK activity	3	3	0.75	0.01560
GO:0000389	mRNA 3'-splice site recognition	3	3	0.75	0.01560
GO:0009443	pyridoxal 5'-phosphate salvage	3	3	0.75	0.01560
GO:0009694	jasmonic acid metabolic process	3	3	0.75	0.01560
GO:0010573	vascular endothelial growth factor produ...	3	3	0.75	0.01560
GO:0010574	regulation of vascular endothelial growt...	3	3	0.75	0.01560
GO:0010826	negative regulation of centrosome duplic...	3	3	0.75	0.01560
GO:0010867	positive regulation of triglyceride bios...	3	3	0.75	0.01560
GO:0015677	copper ion import	3	3	0.75	0.01560
GO:0033158	regulation of protein import into nucleu...	3	3	0.75	0.01560
GO:0042659	regulation of cell fate specification	3	3	0.75	0.01560
GO:0046348	amino sugar catabolic process	3	3	0.75	0.01560
GO:0046606	negative regulation of centrosome cycle	3	3	0.75	0.01560
GO:0050820	positive regulation of coagulation	3	3	0.75	0.01560
GO:0061180	mammary gland epithelium development	3	3	0.75	0.01560
GO:0061900	glial cell activation	3	3	0.75	0.01560
GO:0150076	neuroinflammatory response	3	3	0.75	0.01560
GO:1900409	positive regulation of cellular response...	3	3	0.75	0.01560
GO:1901021	positive regulation of calcium ion trans...	3	3	0.75	0.01560
GO:1903463	regulation of mitotic cell cycle DNA rep...	3	3	0.75	0.01560
GO:1990000	amyloid fibril formation	3	3	0.75	0.01560
GO:2001259	positive regulation of cation channel ac...	3	3	0.75	0.01560
GO:0048580	regulation of post-embryonic development	67	25	16.76	0.01623
GO:0006260	DNA replication	142	47	35.51	0.01657
GO:0007219	Notch signaling pathway	51	20	12.75	0.01692
GO:1903825	organic acid transmembrane transport	51	20	12.75	0.01692
GO:0000076	DNA replication checkpoint	15	8	3.75	0.01710
GO:0042552	myelination	15	8	3.75	0.01710
GO:0044786	cell cycle DNA replication	71	26	17.76	0.01863
GO:0001302	replicative cell aging	18	9	4.5	0.01909
GO:0030323	respiratory tube development	18	9	4.5	0.01909
GO:0030324	lung development	18	9	4.5	0.01909
GO:2000104	negative regulation of DNA-dependent DNA...	18	9	4.5	0.01909
GO:0098656	anion transmembrane transport	105	36	26.26	0.01941
GO:0097190	apoptotic signaling pathway	88	31	22.01	0.01951
GO:0010224	response to UV-B	10	6	2.5	0.01959
GO:0031062	positive regulation of histone methylati...	10	6	2.5	0.01959
GO:0034085	establishment of sister chromatid cohesi...	10	6	2.5	0.01959
GO:0046460	neutral lipid biosynthetic process	10	6	2.5	0.01959
GO:0046463	acylglycerol biosynthetic process	10	6	2.5	0.01959
GO:0006641	triglyceride metabolic process	21	10	5.25	0.02032
GO:1901568	fatty acid derivative metabolic process	30	13	7.5	0.02113
GO:1901575	organic substance catabolic process	653	184	163.3	0.02118
GO:0007405	neuroblast proliferation	27	12	6.75	0.02121
GO:0008156	negative regulation of DNA replication	27	12	6.75	0.02121
GO:0045860	positive regulation of protein kinase ac...	62	23	15.5	0.02222
GO:0045596	negative regulation of cell differentiat...	72	26	18.01	0.02245
GO:0032988	ribonucleoprotein complex disassembly	13	7	3.25	0.02409
GO:0042755	eating behavior	13	7	3.25	0.02409
GO:0048144	fibroblast proliferation	13	7	3.25	0.02409
GO:0048145	regulation of fibroblast proliferation	13	7	3.25	0.02409
GO:0071480	cellular response to gamma radiation	13	7	3.25	0.02409
GO:0097193	intrinsic apoptotic signaling pathway	56	21	14	0.02490
GO:0017038	protein import	83	29	20.76	0.02622
GO:0007272	ensheathment of neurons	16	8	4	0.02686
GO:0008366	axon ensheathment	16	8	4	0.02686
GO:0032201	telomere maintenance via semi-conservati...	16	8	4	0.02686
GO:0035384	thioester biosynthetic process	16	8	4	0.02686
GO:0070481	nuclear-transcribed mRNA catabolic proce...	16	8	4	0.02686
GO:0071616	acyl-CoA biosynthetic process	16	8	4	0.02686
GO:0006275	regulation of DNA replication	63	23	15.75	0.02698
GO:0000349	generation of catalytic spliceosome for ...	8	5	2	0.02717
GO:0007215	glutamate receptor signaling pathway	8	5	2	0.02717
GO:0008631	intrinsic apoptotic signaling pathway in...	8	5	2	0.02717
GO:0019369	arachidonic acid metabolic process	8	5	2	0.02717
GO:0032892	positive regulation of organic acid tran...	8	5	2	0.02717
GO:0035337	fatty-acyl-CoA metabolic process	8	5	2	0.02717
GO:0042307	positive regulation of protein import in...	8	5	2	0.02717
GO:0046184	aldehyde biosynthetic process	8	5	2	0.02717
GO:0048443	stamen development	8	5	2	0.02717
GO:0048466	androecium development	8	5	2	0.02717
GO:1901071	glucosamine-containing compound metaboli...	8	5	2	0.02717
GO:0006508	proteolysis	399	116	99.78	0.02730
GO:0006855	drug transmembrane transport	34	14	8.5	0.02750
GO:0061351	neural precursor cell proliferation	34	14	8.5	0.02750
GO:0006839	mitochondrial transport	80	28	20.01	0.02798
GO:0009657	plastid organization	60	22	15	0.02867
GO:0006081	cellular aldehyde metabolic process	28	12	7	0.02890
GO:0010332	response to gamma radiation	28	12	7	0.02890
GO:0043279	response to alkaloid	28	12	7	0.02890
GO:0003015	heart process	25	11	6.25	0.02922
GO:0060047	heart contraction	25	11	6.25	0.02922
GO:1903508	positive regulation of nucleic acid-temp...	215	66	53.77	0.02970
GO:1901565	organonitrogen compound catabolic proces...	389	113	97.28	0.02993
GO:0060541	respiratory system development	44	17	11	0.03090
GO:0007568	aging	165	52	41.26	0.03154
GO:0033674	positive regulation of kinase activity	64	23	16	0.03249
GO:1902680	positive regulation of RNA biosynthetic ...	216	66	54.02	0.03272
GO:0009628	response to abiotic stimulus	580	163	145.05	0.03318
GO:0000398	mRNA splicing, via spliceosome	137	44	34.26	0.03360
GO:0051603	proteolysis involved in cellular protein...	242	73	60.52	0.03394
GO:0072524	pyridine-containing compound metabolic p...	71	25	17.76	0.03404
GO:0000060	protein import into nucleus, translocati...	11	6	2.75	0.03413
GO:0021782	glial cell development	11	6	2.75	0.03413
GO:0046339	diacylglycerol metabolic process	11	6	2.75	0.03413
GO:1903998	regulation of eating behavior	11	6	2.75	0.03413
GO:0006486	protein glycosylation	78	27	19.51	0.03519
GO:0043413	macromolecule glycosylation	78	27	19.51	0.03519
GO:0009658	chloroplast organization	35	14	8.75	0.03561
GO:0044743	protein transmembrane import into intrac...	35	14	8.75	0.03561
GO:0043487	regulation of RNA stability	32	13	8	0.03709
GO:0051402	neuron apoptotic process	32	13	8	0.03709
GO:0002286	T cell activation involved in immune res...	6	4	1.5	0.03750
GO:0006048	UDP-N-acetylglucosamine biosynthetic pro...	6	4	1.5	0.03750
GO:0006825	copper ion transport	6	4	1.5	0.03750
GO:0031938	regulation of chromatin silencing at tel...	6	4	1.5	0.03750
GO:0034087	establishment of mitotic sister chromati...	6	4	1.5	0.03750
GO:0042819	vitamin B6 biosynthetic process	6	4	1.5	0.03750
GO:0045041	protein import into mitochondrial interm...	6	4	1.5	0.03750
GO:0045445	myoblast differentiation	6	4	1.5	0.03750
GO:0046349	amino sugar biosynthetic process	6	4	1.5	0.03750
GO:0051928	positive regulation of calcium ion trans...	6	4	1.5	0.03750
GO:0051957	positive regulation of amino acid transp...	6	4	1.5	0.03750
GO:0097695	establishment of protein-containing comp...	6	4	1.5	0.03750
GO:2000678	negative regulation of transcription reg...	6	4	1.5	0.03750
GO:0032456	endocytic recycling	14	7	3.5	0.03800
GO:0048581	negative regulation of post-embryonic de...	14	7	3.5	0.03800
GO:0051052	regulation of DNA metabolic process	156	49	39.01	0.03831
GO:0071902	positive regulation of protein serine/th...	45	17	11.25	0.03848
GO:0000075	cell cycle checkpoint	89	30	22.26	0.03906
GO:0051241	negative regulation of multicellular org...	117	38	29.26	0.03916
GO:0009100	glycoprotein metabolic process	96	32	24.01	0.03937
GO:0051443	positive regulation of ubiquitin-protein...	17	8	4.25	0.03989
GO:0033559	unsaturated fatty acid metabolic process	23	10	5.75	0.04029
GO:0090092	regulation of transmembrane receptor pro...	23	10	5.75	0.04029
GO:0000083	regulation of transcription involved in ...	20	9	5	0.04051
GO:0008016	regulation of heart contraction	20	9	5	0.04051
GO:0010623	programmed cell death involved in cell d...	20	9	5	0.04051
GO:0051972	regulation of telomerase activity	20	9	5	0.04051
GO:1900407	regulation of cellular response to oxida...	20	9	5	0.04051
GO:0030900	forebrain development	42	16	10.5	0.04070
GO:0045893	positive regulation of transcription, DN...	208	63	52.02	0.04325
GO:0055085	transmembrane transport	308	90	77.02	0.04367
GO:0031396	regulation of protein ubiquitination	59	21	14.75	0.04424
GO:0010557	positive regulation of macromolecule bio...	297	87	74.27	0.04431
GO:0031401	positive regulation of protein modificat...	158	49	39.51	0.04745
GO:0009581	detection of external stimulus	33	13	8.25	0.04765
GO:2000241	regulation of reproductive process	108	35	27.01	0.04791
GO:0070085	glycosylation	87	29	21.76	0.04829
GO:0030163	protein catabolic process	287	84	71.77	0.04855
GO:0015800	acidic amino acid transport	9	5	2.25	0.04875
GO:0032411	positive regulation of transporter activ...	9	5	2.25	0.04875
GO:0032414	positive regulation of ion transmembrane...	9	5	2.25	0.04875
GO:0043050	pharyngeal pumping	9	5	2.25	0.04875
GO:0043331	response to dsRNA	9	5	2.25	0.04875
GO:0046461	neutral lipid catabolic process	9	5	2.25	0.04875
GO:0046464	acylglycerol catabolic process	9	5	2.25	0.04875
GO:0051954	positive regulation of amine transport	9	5	2.25	0.04875
GO:0071359	cellular response to dsRNA	9	5	2.25	0.04875
GO:1903793	positive regulation of anion transport	9	5	2.25	0.04875
GO:0050793	regulation of developmental process	419	119	104.78	0.04975
GO:0000291	nuclear-transcribed mRNA catabolic proce...	30	12	7.5	0.04995
GO:0043523	regulation of neuron apoptotic process	30	12	7.5	0.04995
GO:0072655	establishment of protein localization to...	43	16	10.75	0.05031
GO:0001881	receptor recycling	4	3	1	0.05072
GO:0006031	chitin biosynthetic process	4	3	1	0.05072
GO:0006037	cell wall chitin metabolic process	4	3	1	0.05072
GO:0006038	cell wall chitin biosynthetic process	4	3	1	0.05072
GO:0006041	glucosamine metabolic process	4	3	1	0.05072
GO:0006108	malate metabolic process	4	3	1	0.05072
GO:0006449	regulation of translational termination	4	3	1	0.05072
GO:0006777	Mo-molybdopterin cofactor biosynthetic p...	4	3	1	0.05072
GO:0008090	retrograde axonal transport	4	3	1	0.05072
GO:0008614	pyridoxine metabolic process	4	3	1	0.05072
GO:0009229	thiamine diphosphate biosynthetic proces...	4	3	1	0.05072
GO:0009299	mRNA transcription	4	3	1	0.05072
GO:0010866	regulation of triglyceride biosynthetic ...	4	3	1	0.05072
GO:0019720	Mo-molybdopterin cofactor metabolic proc...	4	3	1	0.05072
GO:0034221	fungal-type cell wall chitin biosyntheti...	4	3	1	0.05072
GO:0034247	snoRNA splicing	4	3	1	0.05072
GO:0035010	encapsulation of foreign target	4	3	1	0.05072
GO:0035336	long-chain fatty-acyl-CoA metabolic proc...	4	3	1	0.05072
GO:0042357	thiamine diphosphate metabolic process	4	3	1	0.05072
GO:0045719	negative regulation of glycogen biosynth...	4	3	1	0.05072
GO:0048653	anther development	4	3	1	0.05072
GO:0050771	negative regulation of axonogenesis	4	3	1	0.05072
GO:0051790	short-chain fatty acid biosynthetic proc...	4	3	1	0.05072
GO:0060795	cell fate commitment involved in formati...	4	3	1	0.05072
GO:0065005	protein-lipid complex assembly	4	3	1	0.05072
GO:0070874	negative regulation of glycogen metaboli...	4	3	1	0.05072
GO:0071312	cellular response to alkaloid	4	3	1	0.05072
GO:0071894	histone H2B conserved C-terminal lysine ...	4	3	1	0.05072
GO:0098742	cell-cell adhesion via plasma-membrane a...	4	3	1	0.05072
GO:1901073	glucosamine-containing compound biosynth...	4	3	1	0.05072
GO:1902906	proteasome storage granule assembly	4	3	1	0.05072
GO:1903955	positive regulation of protein targeting...	4	3	1	0.05072
GO:0034764	positive regulation of transmembrane tra...	27	11	6.75	0.05214
GO:0042063	gliogenesis	27	11	6.75	0.05214
GO:0031328	positive regulation of cellular biosynth...	348	100	87.03	0.05242
GO:0006766	vitamin metabolic process	67	23	16.76	0.05408
GO:0010821	regulation of mitochondrion organization	24	10	6	0.05409
GO:0031058	positive regulation of histone modificat...	24	10	6	0.05409
GO:0071479	cellular response to ionizing radiation	24	10	6	0.05409
GO:0002168	instar larval development	12	6	3	0.05414
GO:0006743	ubiquinone metabolic process	12	6	3	0.05414
GO:0006744	ubiquinone biosynthetic process	12	6	3	0.05414
GO:0016128	phytosteroid metabolic process	12	6	3	0.05414
GO:0016129	phytosteroid biosynthetic process	12	6	3	0.05414
GO:0042306	regulation of protein import into nucleu...	12	6	3	0.05414
GO:0045023	G0 to G1 transition	12	6	3	0.05414
GO:0070316	regulation of G0 to G1 transition	12	6	3	0.05414
GO:1904591	positive regulation of protein import	12	6	3	0.05414
GO:0009056	catabolic process	786	214	196.56	0.05490
GO:0009101	glycoprotein biosynthetic process	88	29	22.01	0.05548
GO:0031060	regulation of histone methylation	21	9	5.25	0.05565
GO:0072348	sulfur compound transport	21	9	5.25	0.05565
GO:1903522	regulation of blood circulation	21	9	5.25	0.05565
GO:0030150	protein import into mitochondrial matrix	15	7	3.75	0.05628
GO:0048167	regulation of synaptic plasticity	15	7	3.75	0.05628
GO:0097384	cellular lipid biosynthetic process	15	7	3.75	0.05628
GO:1903201	regulation of oxidative stress-induced c...	15	7	3.75	0.05628
GO:1904064	positive regulation of cation transmembr...	15	7	3.75	0.05628
GO:0051606	detection of stimulus	57	20	14.25	0.05632
GO:0052548	regulation of endopeptidase activity	57	20	14.25	0.05632
GO:0006690	icosanoid metabolic process	18	8	4.5	0.05653
GO:0006760	folic acid-containing compound metabolic...	18	8	4.5	0.05653
GO:0009250	glucan biosynthetic process	18	8	4.5	0.05653
GO:0018991	oviposition	18	8	4.5	0.05653
GO:0036473	cell death in response to oxidative stre...	18	8	4.5	0.05653
GO:0044248	cellular catabolic process	744	203	186.06	0.05687
GO:0016485	protein processing	47	17	11.75	0.05751
GO:0006261	DNA-dependent DNA replication	106	34	26.51	0.05805
GO:0008285	negative regulation of cell proliferatio...	71	24	17.76	0.05890
GO:0060284	regulation of cell development	142	44	35.51	0.05894
GO:0044257	cellular protein catabolic process	256	75	64.02	0.05909
GO:0009582	detection of abiotic stimulus	34	13	8.5	0.06013
GO:0010212	response to ionizing radiation	54	19	13.5	0.06028
GO:0050776	regulation of immune response	110	35	27.51	0.06121
GO:0000375	RNA splicing, via transesterification re...	146	45	36.51	0.06130
GO:0065002	intracellular protein transmembrane tran...	44	16	11	0.06140
GO:0070585	protein localization to mitochondrion	44	16	11	0.06140
GO:0009743	response to carbohydrate	61	21	15.25	0.06208
GO:0001315	age-dependent response to reactive oxyge...	2	2	0.5	0.06248
GO:0001773	myeloid dendritic cell activation	2	2	0.5	0.06248
GO:0001921	positive regulation of receptor recyclin...	2	2	0.5	0.06248
GO:0001945	lymph vessel development	2	2	0.5	0.06248
GO:0001946	lymphangiogenesis	2	2	0.5	0.06248
GO:0002021	response to dietary excess	2	2	0.5	0.06248
GO:0002038	positive regulation of L-glutamate impor...	2	2	0.5	0.06248
GO:0002265	astrocyte activation involved in immune ...	2	2	0.5	0.06248
GO:0006434	seryl-tRNA aminoacylation	2	2	0.5	0.06248
GO:0006776	vitamin A metabolic process	2	2	0.5	0.06248
GO:0009173	pyrimidine ribonucleoside monophosphate ...	2	2	0.5	0.06248
GO:0009590	detection of gravity	2	2	0.5	0.06248
GO:0010112	regulation of systemic acquired resistan...	2	2	0.5	0.06248
GO:0010815	bradykinin catabolic process	2	2	0.5	0.06248
GO:0015871	choline transport	2	2	0.5	0.06248
GO:0016339	calcium-dependent cell-cell adhesion via...	2	2	0.5	0.06248
