GO.ID	Term	Annotated	Significant	Expected	classic
GO:0031328	positive regulation of cellular biosynth...	348	21	9.63	0.00036
GO:0009891	positive regulation of biosynthetic proc...	356	21	9.86	0.00050
GO:0043433	negative regulation of DNA-binding trans...	15	4	0.42	0.00059
GO:0002367	cytokine production involved in immune r...	7	3	0.19	0.00066
GO:0002718	regulation of cytokine production involv...	7	3	0.19	0.00066
GO:0002720	positive regulation of cytokine producti...	2	2	0.06	0.00076
GO:0051152	positive regulation of smooth muscle cel...	2	2	0.06	0.00076
GO:0061082	myeloid leukocyte cytokine production	2	2	0.06	0.00076
GO:1905065	positive regulation of vascular smooth m...	2	2	0.06	0.00076
GO:0002685	regulation of leukocyte migration	9	3	0.25	0.00153
GO:0006797	polyphosphate metabolic process	9	3	0.25	0.00153
GO:0051090	regulation of DNA-binding transcription ...	32	5	0.89	0.00162
GO:0007584	response to nutrient	64	7	1.77	0.00169
GO:0001976	neurological system process involved in ...	3	2	0.08	0.00223
GO:0010020	chloroplast fission	3	2	0.08	0.00223
GO:0032722	positive regulation of chemokine product...	3	2	0.08	0.00223
GO:0043268	positive regulation of potassium ion tra...	3	2	0.08	0.00223
GO:0043572	plastid fission	3	2	0.08	0.00223
GO:0051150	regulation of smooth muscle cell differe...	3	2	0.08	0.00223
GO:1905063	regulation of vascular smooth muscle cel...	3	2	0.08	0.00223
GO:0009086	methionine biosynthetic process	11	3	0.3	0.00288
GO:0042144	vacuole fusion, non-autophagic	12	3	0.33	0.00376
GO:0097576	vacuole fusion	12	3	0.33	0.00376
GO:0043901	negative regulation of multi-organism pr...	39	5	1.08	0.00398
GO:0019221	cytokine-mediated signaling pathway	56	6	1.55	0.00406
GO:0000282	cellular bud site selection	4	2	0.11	0.00439
GO:0009092	homoserine metabolic process	4	2	0.11	0.00439
GO:0010758	regulation of macrophage chemotaxis	4	2	0.11	0.00439
GO:1904706	negative regulation of vascular smooth m...	4	2	0.11	0.00439
GO:1905521	regulation of macrophage migration	4	2	0.11	0.00439
GO:0051147	regulation of muscle cell differentiatio...	13	3	0.36	0.00480
GO:0006082	organic acid metabolic process	431	21	11.93	0.00568
GO:0043436	oxoacid metabolic process	431	21	11.93	0.00568
GO:1901796	regulation of signal transduction by p53...	27	4	0.75	0.00592
GO:2000217	regulation of invasive growth in respons...	14	3	0.39	0.00598
GO:0010557	positive regulation of macromolecule bio...	297	16	8.22	0.00645
GO:0043900	regulation of multi-organism process	125	9	3.46	0.00697
GO:0001196	regulation of mating-type specific trans...	5	2	0.14	0.00718
GO:0001198	negative regulation of mating-type speci...	5	2	0.14	0.00718
GO:0002686	negative regulation of leukocyte migrati...	5	2	0.14	0.00718
GO:0003044	regulation of systemic arterial blood pr...	5	2	0.14	0.00718
GO:0006799	polyphosphate biosynthetic process	5	2	0.14	0.00718
GO:0007532	regulation of mating-type specific trans...	5	2	0.14	0.00718
GO:0032602	chemokine production	5	2	0.14	0.00718
GO:0032642	regulation of chemokine production	5	2	0.14	0.00718
GO:0043266	regulation of potassium ion transport	5	2	0.14	0.00718
