GO.ID	Term	Annotated	Significant	Expected	classic
GO:0051603	proteolysis involved in cellular protein...	242	95	68.27	7.5e-05
GO:0043632	modification-dependent macromolecule cat...	231	91	65.17	9.2e-05
GO:0019941	modification-dependent protein catabolic...	220	86	62.07	0.00020
GO:0006511	ubiquitin-dependent protein catabolic pr...	218	85	61.5	0.00024
GO:1902969	mitotic DNA replication	35	20	9.87	0.00029
GO:0044257	cellular protein catabolic process	256	97	72.22	0.00030
GO:0006807	nitrogen compound metabolic process	2316	692	653.38	0.00039
GO:0034641	cellular nitrogen compound metabolic pro...	1691	520	477.06	0.00043
GO:0030163	protein catabolic process	287	106	80.97	0.00048
GO:1901565	organonitrogen compound catabolic proces...	389	138	109.74	0.00052
GO:0042455	ribonucleoside biosynthetic process	22	14	6.21	0.00055
GO:0033260	nuclear DNA replication	44	23	12.41	0.00060
GO:0044248	cellular catabolic process	744	245	209.89	0.00072
GO:0009056	catabolic process	786	256	221.74	0.00114
GO:0010498	proteasomal protein catabolic process	194	74	54.73	0.00128
GO:0043161	proteasome-mediated ubiquitin-dependent ...	182	70	51.34	0.00134
GO:0009163	nucleoside biosynthetic process	26	15	7.33	0.00148
GO:0034404	nucleobase-containing small molecule bio...	94	40	26.52	0.00174
GO:0007176	regulation of epidermal growth factor-ac...	7	6	1.97	0.00265
GO:0006139	nucleobase-containing compound metabolic...	1401	431	395.24	0.00270
GO:0051972	regulation of telomerase activity	20	12	5.64	0.00285
GO:0046483	heterocycle metabolic process	1518	463	428.25	0.00360
GO:0032259	methylation	139	54	39.21	0.00363
GO:0044238	primary metabolic process	2408	709	679.33	0.00394
GO:0045732	positive regulation of protein catabolic...	86	36	24.26	0.00407
GO:1901575	organic substance catabolic process	653	212	184.22	0.00422
GO:2001252	positive regulation of chromosome organi...	95	39	26.8	0.00428
GO:0042176	regulation of protein catabolic process	122	48	34.42	0.00447
GO:1901800	positive regulation of proteasomal prote...	75	32	21.16	0.00466
GO:1903052	positive regulation of proteolysis invol...	75	32	21.16	0.00466
GO:1903364	positive regulation of cellular protein ...	75	32	21.16	0.00466
GO:0071704	organic substance metabolic process	2537	743	715.73	0.00470
GO:0031060	regulation of histone methylation	21	12	5.92	0.00496
GO:0071559	response to transforming growth factor b...	21	12	5.92	0.00496
GO:0071560	cellular response to transforming growth...	21	12	5.92	0.00496
GO:0009894	regulation of catabolic process	270	95	76.17	0.00543
GO:0045934	negative regulation of nucleobase-contai...	261	92	73.63	0.00584
GO:0006595	polyamine metabolic process	4	4	1.13	0.00630
GO:0008616	queuosine biosynthetic process	4	4	1.13	0.00630
