GO.ID	Term	Annotated	Significant	Expected	classic
GO:0000027	ribosomal large subunit assembly	26	15	5.14	2.0e-05
GO:0071705	nitrogen compound transport	568	147	112.19	5.0e-05
GO:0045184	establishment of protein localization	484	128	95.6	6.1e-05
GO:0006886	intracellular protein transport	383	105	75.65	6.7e-05
GO:0015031	protein transport	455	121	89.87	7.8e-05
GO:0015833	peptide transport	472	124	93.23	0.00011
GO:0042886	amide transport	482	126	95.2	0.00013
GO:0042255	ribosome assembly	56	23	11.06	0.00018
GO:0071702	organic substance transport	596	150	117.72	0.00020
GO:0045835	negative regulation of meiotic nuclear d...	11	8	2.17	0.00021
GO:0033313	meiotic cell cycle checkpoint	7	6	1.38	0.00034
GO:0009756	carbohydrate mediated signaling	12	8	2.37	0.00052
GO:0010182	sugar mediated signaling pathway	12	8	2.37	0.00052
GO:0006605	protein targeting	198	58	39.11	0.00058
GO:0046907	intracellular transport	512	129	101.13	0.00059
GO:0072594	establishment of protein localization to...	245	69	48.39	0.00061
GO:0034613	cellular protein localization	545	136	107.64	0.00064
GO:0006109	regulation of carbohydrate metabolic pro...	30	14	5.93	0.00074
GO:0072599	establishment of protein localization to...	76	27	15.01	0.00084
GO:0008104	protein localization	646	157	127.59	0.00084
GO:0006413	translational initiation	115	37	22.71	0.00091
GO:0015931	nucleobase-containing compound transport	123	39	24.29	0.00091
GO:0051649	establishment of localization in cell	568	140	112.19	0.00093
GO:0022618	ribonucleoprotein complex assembly	156	47	30.81	0.00099
GO:0006810	transport	945	219	186.65	0.00108
GO:0042304	regulation of fatty acid biosynthetic pr...	13	8	2.57	0.00111
GO:0051168	nuclear export	85	29	16.79	0.00115
GO:0051234	establishment of localization	981	226	193.76	0.00124
GO:0062012	regulation of small molecule metabolic p...	97	32	19.16	0.00125
GO:0043933	protein-containing complex subunit organ...	624	151	123.25	0.00134
GO:0050657	nucleic acid transport	90	30	17.78	0.00146
GO:0050658	RNA transport	90	30	17.78	0.00146
GO:0050690	regulation of defense response to virus ...	6	5	1.19	0.00149
GO:0072657	protein localization to membrane	151	45	29.82	0.00162
GO:0051236	establishment of RNA localization	91	30	17.97	0.00178
GO:0071826	ribonucleoprotein complex subunit organi...	165	48	32.59	0.00202
GO:0070727	cellular macromolecule localization	564	137	111.4	0.00204
GO:0006611	protein export from nucleus	84	28	16.59	0.00208
GO:0051179	localization	1156	260	228.32	0.00211
GO:0051641	cellular localization	706	167	139.44	0.00215
GO:0010150	leaf senescence	14	8	2.77	0.00215
