GO.ID	Term	Annotated	Significant	Expected	classic
GO:0045840	positive regulation of mitotic nuclear d...	46	21	9.77	0.00017
GO:0042304	regulation of fatty acid biosynthetic pr...	13	9	2.76	0.00026
GO:0033866	nucleoside bisphosphate biosynthetic pro...	32	16	6.8	0.00028
GO:0034030	ribonucleoside bisphosphate biosynthetic...	32	16	6.8	0.00028
GO:0034033	purine nucleoside bisphosphate biosynthe...	32	16	6.8	0.00028
GO:0045835	negative regulation of meiotic nuclear d...	11	8	2.34	0.00036
GO:0044770	cell cycle phase transition	214	66	45.46	0.00042
GO:0062012	regulation of small molecule metabolic p...	97	35	20.61	0.00046
GO:0034035	purine ribonucleoside bisphosphate metab...	7	6	1.49	0.00052
GO:0034036	purine ribonucleoside bisphosphate biosy...	7	6	1.49	0.00052
GO:0050427	3'-phosphoadenosine 5'-phosphosulfate me...	7	6	1.49	0.00052
GO:0050428	3'-phosphoadenosine 5'-phosphosulfate bi...	7	6	1.49	0.00052
GO:0045931	positive regulation of mitotic cell cycl...	94	34	19.97	0.00053
GO:0062033	positive regulation of mitotic sister ch...	40	18	8.5	0.00061
GO:1901987	regulation of cell cycle phase transitio...	174	55	36.96	0.00067
GO:0051785	positive regulation of nuclear division	50	21	10.62	0.00068
GO:0009756	carbohydrate mediated signaling	12	8	2.55	0.00087
GO:0010182	sugar mediated signaling pathway	12	8	2.55	0.00087
GO:0045842	positive regulation of mitotic metaphase...	35	16	7.44	0.00099
GO:1901970	positive regulation of mitotic sister ch...	35	16	7.44	0.00099
GO:0051984	positive regulation of chromosome segreg...	48	20	10.2	0.00102
GO:0044772	mitotic cell cycle phase transition	201	61	42.7	0.00111
GO:0071705	nitrogen compound transport	568	148	120.67	0.00143
GO:0017148	negative regulation of translation	36	16	7.65	0.00143
GO:1901990	regulation of mitotic cell cycle phase t...	164	51	34.84	0.00157
GO:0000290	deadenylation-dependent decapping of nuc...	8	6	1.7	0.00170
GO:0051306	mitotic sister chromatid separation	67	25	14.23	0.00173
GO:0044403	symbiont process	126	41	26.77	0.00174
GO:0007346	regulation of mitotic cell cycle	225	66	47.8	0.00187
GO:0015833	peptide transport	472	125	100.27	0.00189
GO:0032787	monocarboxylic acid metabolic process	197	59	41.85	0.00191
GO:0006810	transport	945	232	200.76	0.00196
GO:1902101	positive regulation of metaphase/anaphas...	37	16	7.86	0.00203
GO:1905820	positive regulation of chromosome separa...	37	16	7.86	0.00203
GO:0046963	3'-phosphoadenosine 5'-phosphosulfate tr...	6	5	1.27	0.00211
GO:0050690	regulation of defense response to virus ...	6	5	1.27	0.00211
GO:1902559	3'-phospho-5'-adenylyl sulfate transmemb...	6	5	1.27	0.00211
GO:0042886	amide transport	482	127	102.4	0.00214
GO:0006605	protein targeting	198	59	42.06	0.00218
GO:0008340	determination of adult lifespan	79	28	16.78	0.00230
GO:0002183	cytoplasmic translational initiation	31	14	6.59	0.00235
GO:0045184	establishment of protein localization	484	127	102.82	0.00253
GO:0051234	establishment of localization	981	239	208.41	0.00259
GO:1901992	positive regulation of mitotic cell cycl...	69	25	14.66	0.00277
GO:0033865	nucleoside bisphosphate metabolic proces...	48	19	10.2	0.00278
GO:0033875	ribonucleoside bisphosphate metabolic pr...	48	19	10.2	0.00278
GO:0034032	purine nucleoside bisphosphate metabolic...	48	19	10.2	0.00278
GO:0016032	viral process	91	31	19.33	0.00281
GO:0034249	negative regulation of cellular amide me...	38	16	8.07	0.00284
GO:0051179	localization	1156	277	245.58	0.00286
GO:0072594	establishment of protein localization to...	245	70	52.05	0.00292
GO:0051301	cell division	205	60	43.55	0.00318
GO:0000278	mitotic cell cycle	384	103	81.58	0.00322
GO:0051983	regulation of chromosome segregation	88	30	18.69	0.00323
GO:0071702	organic substance transport	596	152	126.62	0.00325
GO:0043603	cellular amide metabolic process	466	122	99	0.00339
GO:0010259	multicellular organism aging	81	28	17.21	0.00350
GO:0043604	amide biosynthetic process	385	103	81.79	0.00353
GO:1901566	organonitrogen compound biosynthetic pro...	770	191	163.58	0.00357
GO:0006413	translational initiation	115	37	24.43	0.00358
GO:0000956	nuclear-transcribed mRNA catabolic proce...	119	38	25.28	0.00368
GO:0044272	sulfur compound biosynthetic process	74	26	15.72	0.00374
GO:0050896	response to stimulus	1764	406	374.75	0.00378
GO:0000027	ribosomal large subunit assembly	26	12	5.52	0.00384
GO:0015031	protein transport	455	119	96.66	0.00398
GO:0072330	monocarboxylic acid biosynthetic process	108	35	22.94	0.00399
GO:0006402	mRNA catabolic process	139	43	29.53	0.00402
GO:0007091	metaphase/anaphase transition of mitotic...	60	22	12.75	0.00412
GO:0030071	regulation of mitotic metaphase/anaphase...	60	22	12.75	0.00412
GO:0033047	regulation of mitotic sister chromatid s...	75	26	15.93	0.00461
GO:0022618	ribonucleoprotein complex assembly	156	47	33.14	0.00477
GO:0055085	transmembrane transport	308	84	65.43	0.00483
GO:0033045	regulation of sister chromatid segregati...	83	28	17.63	0.00517
GO:0006109	regulation of carbohydrate metabolic pro...	30	13	6.37	0.00518
GO:0010965	regulation of mitotic sister chromatid s...	61	22	12.96	0.00519
GO:0007568	aging	165	49	35.05	0.00546
GO:0044419	interspecies interaction between organis...	161	48	34.2	0.00547
GO:0034220	ion transmembrane transport	218	62	46.31	0.00563
GO:0009108	coenzyme biosynthetic process	118	37	25.07	0.00579
GO:0009152	purine ribonucleotide biosynthetic proce...	118	37	25.07	0.00579
GO:0090068	positive regulation of cell cycle proces...	122	38	25.92	0.00588
GO:0072413	signal transduction involved in mitotic ...	24	11	5.1	0.00598
GO:0033313	meiotic cell cycle checkpoint	7	5	1.49	0.00611
GO:0051085	chaperone cofactor-dependent protein ref...	7	5	1.49	0.00611
GO:0051781	positive regulation of cell division	51	19	10.83	0.00612
GO:0098655	cation transmembrane transport	138	42	29.32	0.00614
GO:0033044	regulation of chromosome organization	178	52	37.81	0.00614
GO:0016246	RNA interference	15	8	3.19	0.00614
GO:0043433	negative regulation of DNA-binding trans...	15	8	3.19	0.00614
GO:1903047	mitotic cell cycle process	353	94	74.99	0.00617
GO:0006401	RNA catabolic process	158	47	33.57	0.00623
GO:1901989	positive regulation of cell cycle phase ...	73	25	15.51	0.00647
GO:0044784	metaphase/anaphase transition of cell cy...	62	22	13.17	0.00648
GO:1902099	regulation of metaphase/anaphase transit...	62	22	13.17	0.00648
GO:0043933	protein-containing complex subunit organ...	624	156	132.56	0.00676
GO:0051783	regulation of nuclear division	123	38	26.13	0.00683
GO:0006732	coenzyme metabolic process	179	52	38.03	0.00694
GO:0008299	isoprenoid biosynthetic process	31	13	6.59	0.00723
GO:0072395	signal transduction involved in cell cyc...	31	13	6.59	0.00723
GO:0006518	peptide metabolic process	368	97	78.18	0.00744
GO:1901988	negative regulation of cell cycle phase ...	85	28	18.06	0.00748
GO:0098662	inorganic cation transmembrane transport	108	34	22.94	0.00748
GO:0016071	mRNA metabolic process	317	85	67.34	0.00753
GO:0035966	response to topologically incorrect prot...	74	25	15.72	0.00787
GO:0045047	protein targeting to ER	74	25	15.72	0.00787
GO:1905818	regulation of chromosome separation	63	22	13.38	0.00802
GO:0001196	regulation of mating-type specific trans...	5	4	1.06	0.00840
GO:0001198	negative regulation of mating-type speci...	5	4	1.06	0.00840
GO:0007532	regulation of mating-type specific trans...	5	4	1.06	0.00840
GO:0032088	negative regulation of NF-kappaB transcr...	5	4	1.06	0.00840
GO:0045894	negative regulation of mating-type speci...	5	4	1.06	0.00840
GO:0072364	regulation of cellular ketone metabolic ...	5	4	1.06	0.00840
GO:0100070	regulation of fatty acid biosynthetic pr...	5	4	1.06	0.00840
GO:1901994	negative regulation of meiotic cell cycl...	5	4	1.06	0.00840
GO:1902103	negative regulation of metaphase/anaphas...	5	4	1.06	0.00840
GO:1902407	assembly of actomyosin apparatus involve...	5	4	1.06	0.00840
GO:1903475	mitotic actomyosin contractile ring asse...	5	4	1.06	0.00840
GO:1905133	negative regulation of meiotic chromosom...	5	4	1.06	0.00840
GO:2000531	regulation of fatty acid biosynthetic pr...	5	4	1.06	0.00840
GO:0006633	fatty acid biosynthetic process	56	20	11.9	0.00853
GO:0009240	isopentenyl diphosphate biosynthetic pro...	10	6	2.12	0.00859
GO:0010466	negative regulation of peptidase activit...	10	6	2.12	0.00859
GO:0010951	negative regulation of endopeptidase act...	10	6	2.12	0.00859
GO:0045912	negative regulation of carbohydrate meta...	10	6	2.12	0.00859
GO:0046490	isopentenyl diphosphate metabolic proces...	10	6	2.12	0.00859
GO:0010033	response to organic substance	708	174	150.41	0.00870
GO:0006886	intracellular protein transport	383	100	81.37	0.00885
GO:0006892	post-Golgi vesicle-mediated transport	42	16	8.92	0.00904
GO:0006164	purine nucleotide biosynthetic process	121	37	25.71	0.00905
GO:0071826	ribonucleoprotein complex subunit organi...	165	48	35.05	0.00907
GO:0051304	chromosome separation	90	29	19.12	0.00920
GO:0046890	regulation of lipid biosynthetic process	60	21	12.75	0.00922
GO:0002181	cytoplasmic translation	145	43	30.8	0.00924
GO:0002188	translation reinitiation	3	3	0.64	0.00955
GO:0035268	protein mannosylation	3	3	0.64	0.00955
GO:0035269	protein O-linked mannosylation	3	3	0.64	0.00955
GO:0060339	negative regulation of type I interferon...	3	3	0.64	0.00955
GO:0071033	nuclear retention of pre-mRNA at the sit...	3	3	0.64	0.00955
GO:0097307	response to farnesol	3	3	0.64	0.00955
GO:0097308	cellular response to farnesol	3	3	0.64	0.00955
GO:1901261	regulation of sorocarp spore cell differ...	3	3	0.64	0.00955
GO:1901562	response to paraquat	3	3	0.64	0.00955
GO:1990151	protein localization to cell tip	3	3	0.64	0.00955
GO:0042026	protein refolding	13	7	2.76	0.00974
GO:0060261	positive regulation of transcription ini...	13	7	2.76	0.00974
GO:2000144	positive regulation of DNA-templated tra...	13	7	2.76	0.00974
GO:0060260	regulation of transcription initiation f...	16	8	3.4	0.01004
GO:0000041	transition metal ion transport	46	17	9.77	0.01018
GO:0019216	regulation of lipid metabolic process	83	27	17.63	0.01025
GO:0010564	regulation of cell cycle process	253	69	53.75	0.01043
GO:0051726	regulation of cell cycle	334	88	70.96	0.01085
GO:0031032	actomyosin structure organization	29	12	6.16	0.01101
GO:0044843	cell cycle G1/S phase transition	95	30	20.18	0.01109
GO:0072599	establishment of protein localization to...	76	25	16.15	0.01139
GO:0006412	translation	309	82	65.64	0.01144
GO:0010565	regulation of cellular ketone metabolic ...	36	14	7.65	0.01166
GO:0019217	regulation of fatty acid metabolic proce...	26	11	5.52	0.01221
GO:1902652	secondary alcohol metabolic process	26	11	5.52	0.01221
GO:0006955	immune response	259	70	55.02	0.01235
GO:0009100	glycoprotein metabolic process	96	30	20.39	0.01297
GO:0030866	cortical actin cytoskeleton organization	40	15	8.5	0.01330
GO:0044182	filamentous growth of a population of un...	40	15	8.5	0.01330
GO:0048639	positive regulation of developmental gro...	23	10	4.89	0.01342
GO:1902653	secondary alcohol biosynthetic process	23	10	4.89	0.01342
GO:0034063	stress granule assembly	8	5	1.7	0.01345
GO:0043154	negative regulation of cysteine-type end...	8	5	1.7	0.01345
GO:0046902	regulation of mitochondrial membrane per...	8	5	1.7	0.01345
GO:0051084	'de novo' posttranslational protein fold...	8	5	1.7	0.01345
GO:2000117	negative regulation of cysteine-type end...	8	5	1.7	0.01345
GO:0009260	ribonucleotide biosynthetic process	124	37	26.34	0.01370
GO:0046390	ribose phosphate biosynthetic process	124	37	26.34	0.01370
GO:0008610	lipid biosynthetic process	214	59	45.46	0.01375
