GO.ID	Term	Annotated	Significant	Expected	classic
GO:0015931	nucleobase-containing compound transport	123	40	22.34	6.6e-05
GO:0042304	regulation of fatty acid biosynthetic pr...	13	9	2.36	7.3e-05
GO:0006810	transport	945	208	171.66	0.00019
GO:0071702	organic substance transport	596	139	108.26	0.00025
GO:0062012	regulation of small molecule metabolic p...	97	32	17.62	0.00027
GO:0071705	nitrogen compound transport	568	133	103.18	0.00030
GO:0051234	establishment of localization	981	212	178.2	0.00053
GO:0045842	positive regulation of mitotic metaphase...	35	15	6.36	0.00058
GO:1901970	positive regulation of mitotic sister ch...	35	15	6.36	0.00058
GO:0015833	peptide transport	472	112	85.74	0.00059
GO:0006412	translation	309	78	56.13	0.00068
GO:0000290	deadenylation-dependent decapping of nuc...	8	6	1.45	0.00070
GO:0006518	peptide metabolic process	368	90	66.85	0.00079
GO:0017148	negative regulation of translation	36	15	6.54	0.00083
GO:0006886	intracellular protein transport	383	93	69.57	0.00083
GO:0043043	peptide biosynthetic process	326	81	59.22	0.00090
GO:0042886	amide transport	482	113	87.55	0.00090
GO:0016032	viral process	91	29	16.53	0.00097
GO:0015031	protein transport	455	107	82.65	0.00113
GO:1902101	positive regulation of metaphase/anaphas...	37	15	6.72	0.00116
GO:1905820	positive regulation of chromosome separa...	37	15	6.72	0.00116
GO:0006109	regulation of carbohydrate metabolic pro...	30	13	5.45	0.00119
GO:0006839	mitochondrial transport	80	26	14.53	0.00128
GO:0051168	nuclear export	85	27	15.44	0.00153
GO:0045184	establishment of protein localization	484	112	87.92	0.00159
GO:0034249	negative regulation of cellular amide me...	38	15	6.9	0.00161
GO:0055085	transmembrane transport	308	76	55.95	0.00161
GO:0045840	positive regulation of mitotic nuclear d...	46	17	8.36	0.00188
GO:0051179	localization	1156	241	209.99	0.00193
GO:0006415	translational termination	28	12	5.09	0.00205
GO:0016246	RNA interference	15	8	2.72	0.00219
GO:0044403	symbiont process	126	36	22.89	0.00232
GO:0043604	amide biosynthetic process	385	91	69.93	0.00237
GO:1901566	organonitrogen compound biosynthetic pro...	770	167	139.87	0.00243
GO:0034220	ion transmembrane transport	218	56	39.6	0.00263
GO:0006611	protein export from nucleus	84	26	15.26	0.00280
GO:0046907	intracellular transport	512	116	93	0.00292
GO:0062033	positive regulation of mitotic sister ch...	40	15	7.27	0.00292
GO:0034035	purine ribonucleoside bisphosphate metab...	7	5	1.27	0.00296
GO:0034036	purine ribonucleoside bisphosphate biosy...	7	5	1.27	0.00296
GO:0050427	3'-phosphoadenosine 5'-phosphosulfate me...	7	5	1.27	0.00296
GO:0050428	3'-phosphoadenosine 5'-phosphosulfate bi...	7	5	1.27	0.00296
GO:0043902	positive regulation of multi-organism pr...	64	21	11.63	0.00322
GO:0015865	purine nucleotide transport	19	9	3.45	0.00330
GO:1902652	secondary alcohol metabolic process	26	11	4.72	0.00355
GO:1901264	carbohydrate derivative transport	37	14	6.72	0.00363
GO:0045912	negative regulation of carbohydrate meta...	10	6	1.82	0.00379
GO:0006605	protein targeting	198	51	35.97	0.00382
GO:0072525	pyridine-containing compound biosyntheti...	41	15	7.45	0.00385
GO:0008637	apoptotic mitochondrial changes	13	7	2.36	0.00392
GO:0051649	establishment of localization in cell	568	126	103.18	0.00424
GO:0098662	inorganic cation transmembrane transport	108	31	19.62	0.00425
GO:1902653	secondary alcohol biosynthetic process	23	10	4.18	0.00426
GO:1903902	positive regulation of viral life cycle	23	10	4.18	0.00426
GO:0006110	regulation of glycolytic process	5	4	0.91	0.00462
GO:0030811	regulation of nucleotide catabolic proce...	5	4	0.91	0.00462
GO:0051195	negative regulation of cofactor metaboli...	5	4	0.91	0.00462
GO:0006892	post-Golgi vesicle-mediated transport	42	15	7.63	0.00501
GO:0002181	cytoplasmic translation	145	39	26.34	0.00504
GO:0043624	cellular protein complex disassembly	58	19	10.54	0.00508
GO:0051785	positive regulation of nuclear division	50	17	9.08	0.00516
GO:0002183	cytoplasmic translational initiation	31	12	5.63	0.00561
GO:0006405	RNA export from nucleus	71	22	12.9	0.00569
GO:0043603	cellular amide metabolic process	466	105	84.65	0.00570
GO:0043933	protein-containing complex subunit organ...	624	136	113.35	0.00580
GO:0051306	mitotic sister chromatid separation	67	21	12.17	0.00590
GO:0002188	translation reinitiation	3	3	0.54	0.00597
GO:0035268	protein mannosylation	3	3	0.54	0.00597
GO:0035269	protein O-linked mannosylation	3	3	0.54	0.00597
GO:0097307	response to farnesol	3	3	0.54	0.00597
GO:0097308	cellular response to farnesol	3	3	0.54	0.00597
GO:1901562	response to paraquat	3	3	0.54	0.00597
GO:0072657	protein localization to membrane	151	40	27.43	0.00602
GO:0022618	ribonucleoprotein complex assembly	156	41	28.34	0.00633
GO:0098655	cation transmembrane transport	138	37	25.07	0.00658
GO:0044419	interspecies interaction between organis...	161	42	29.25	0.00662
GO:0031204	posttranslational protein targeting to m...	8	5	1.45	0.00672
GO:0034063	stress granule assembly	8	5	1.45	0.00672
GO:0046902	regulation of mitochondrial membrane per...	8	5	1.45	0.00672
GO:0010038	response to metal ion	166	43	30.15	0.00691
GO:0006081	cellular aldehyde metabolic process	28	11	5.09	0.00696
GO:0046031	ADP metabolic process	28	11	5.09	0.00696
GO:0006620	posttranslational protein targeting to e...	11	6	2	0.00707
GO:0090559	regulation of membrane permeability	11	6	2	0.00707
GO:0007091	metaphase/anaphase transition of mitotic...	60	19	10.9	0.00765
GO:0030071	regulation of mitotic metaphase/anaphase...	60	19	10.9	0.00765
GO:0046890	regulation of lipid biosynthetic process	60	19	10.9	0.00765
GO:0050657	nucleic acid transport	90	26	16.35	0.00777
GO:0050658	RNA transport	90	26	16.35	0.00777
GO:0042255	ribosome assembly	56	18	10.17	0.00786
GO:0010565	regulation of cellular ketone metabolic ...	36	13	6.54	0.00791
GO:0006811	ion transport	287	68	52.13	0.00812
GO:0051984	positive regulation of chromosome segreg...	48	16	8.72	0.00815
GO:1902600	proton transmembrane transport	44	15	7.99	0.00818
GO:1901992	positive regulation of mitotic cell cycl...	69	21	12.53	0.00854
GO:0006695	cholesterol biosynthetic process	18	8	3.27	0.00893
GO:0006896	Golgi to vacuole transport	18	8	3.27	0.00893
GO:0015868	purine ribonucleotide transport	18	8	3.27	0.00893
GO:0051503	adenine nucleotide transport	18	8	3.27	0.00893
GO:0062014	negative regulation of small molecule me...	18	8	3.27	0.00893
GO:0106118	regulation of sterol biosynthetic proces...	18	8	3.27	0.00893
GO:0051236	establishment of RNA localization	91	26	16.53	0.00907
GO:0010965	regulation of mitotic sister chromatid s...	61	19	11.08	0.00928
GO:0035966	response to topologically incorrect prot...	74	22	13.44	0.00969
GO:0006754	ATP biosynthetic process	53	17	9.63	0.00989
GO:0006913	nucleocytoplasmic transport	123	33	22.34	0.00991
GO:0051169	nuclear transport	123	33	22.34	0.00991
GO:0006446	regulation of translational initiation	33	12	5.99	0.00994
GO:0006090	pyruvate metabolic process	49	16	8.9	0.01012
GO:0006367	transcription initiation from RNA polyme...	49	16	8.9	0.01012
GO:0071426	ribonucleoprotein complex export from nu...	70	21	12.72	0.01019
GO:0071826	ribonucleoprotein complex subunit organi...	165	42	29.97	0.01039
GO:0019682	glyceraldehyde-3-phosphate metabolic pro...	15	7	2.72	0.01052
GO:0051193	regulation of cofactor metabolic process	15	7	2.72	0.01052
GO:0044784	metaphase/anaphase transition of cell cy...	62	19	11.26	0.01118
GO:1902099	regulation of metaphase/anaphase transit...	62	19	11.26	0.01118
GO:0005975	carbohydrate metabolic process	147	38	26.7	0.01118
GO:0006413	translational initiation	115	31	20.89	0.01141
GO:0042221	response to chemical	1068	218	194	0.01163
GO:0006096	glycolytic process	26	10	4.72	0.01178
GO:0006757	ATP generation from ADP	26	10	4.72	0.01178
GO:0016126	sterol biosynthetic process	26	10	4.72	0.01178
GO:0019217	regulation of fatty acid metabolic proce...	26	10	4.72	0.01178
GO:0006516	glycoprotein catabolic process	6	4	1.09	0.01187
GO:0031291	Ran protein signal transduction	6	4	1.09	0.01187
GO:0043470	regulation of carbohydrate catabolic pro...	6	4	1.09	0.01187
GO:0046963	3'-phosphoadenosine 5'-phosphosulfate tr...	6	4	1.09	0.01187
GO:0050690	regulation of defense response to virus ...	6	4	1.09	0.01187
GO:1902559	3'-phospho-5'-adenylyl sulfate transmemb...	6	4	1.09	0.01187
GO:0016128	phytosteroid metabolic process	12	6	2.18	0.01200
GO:0016129	phytosteroid biosynthetic process	12	6	2.18	0.01200
GO:0071166	ribonucleoprotein complex localization	71	21	12.9	0.01208
GO:0072524	pyridine-containing compound metabolic p...	71	21	12.9	0.01208
GO:0006812	cation transport	176	44	31.97	0.01228
GO:0048524	positive regulation of viral process	30	11	5.45	0.01250
GO:0000041	transition metal ion transport	46	15	8.36	0.01277
GO:0051301	cell division	205	50	37.24	0.01280
GO:0001112	DNA-templated transcriptional open compl...	9	5	1.63	0.01287
GO:0001120	protein-DNA complex remodeling	9	5	1.63	0.01287
GO:0015780	nucleotide-sugar transmembrane transport	9	5	1.63	0.01287
GO:0045940	positive regulation of steroid metabolic...	9	5	1.63	0.01287
GO:0051196	regulation of coenzyme metabolic process	9	5	1.63	0.01287
GO:0090277	positive regulation of peptide hormone s...	9	5	1.63	0.01287
GO:0090150	establishment of protein localization to...	116	31	21.07	0.01297
GO:0046686	response to cadmium ion	89	25	16.17	0.01301
GO:1902930	regulation of alcohol biosynthetic proce...	19	8	3.45	0.01303
GO:2001235	positive regulation of apoptotic signali...	19	8	3.45	0.01303
GO:0016125	sterol metabolic process	38	13	6.9	0.01303
GO:0034613	cellular protein localization	545	118	99	0.01308
GO:1905818	regulation of chromosome separation	63	19	11.44	0.01337
GO:0048193	Golgi vesicle transport	126	33	22.89	0.01436
GO:0072594	establishment of protein localization to...	245	58	44.5	0.01439
GO:0006862	nucleotide transport	23	9	4.18	0.01471
GO:0033044	regulation of chromosome organization	178	44	32.33	0.01502
GO:0051781	positive regulation of cell division	51	16	9.26	0.01520
GO:0019218	regulation of steroid metabolic process	27	10	4.9	0.01575
GO:0042866	pyruvate biosynthetic process	27	10	4.9	0.01575
GO:0045540	regulation of cholesterol biosynthetic p...	16	7	2.91	0.01583
GO:0060260	regulation of transcription initiation f...	16	7	2.91	0.01583
