GO.ID	Term	Annotated	Significant	Expected	classic
GO:0051152	positive regulation of smooth muscle cel...	2	2	0.04	0.00035
GO:1905065	positive regulation of vascular smooth m...	2	2	0.04	0.00035
GO:0051150	regulation of smooth muscle cell differe...	3	2	0.06	0.00105
GO:1905063	regulation of vascular smooth muscle cel...	3	2	0.06	0.00105
GO:0009070	serine family amino acid biosynthetic pr...	12	3	0.23	0.00127
GO:2000217	regulation of invasive growth in respons...	14	3	0.27	0.00204
GO:0009092	homoserine metabolic process	4	2	0.08	0.00207
GO:1901607	alpha-amino acid biosynthetic process	74	6	1.4	0.00247
GO:0001196	regulation of mating-type specific trans...	5	2	0.09	0.00341
GO:0001198	negative regulation of mating-type speci...	5	2	0.09	0.00341
GO:0007532	regulation of mating-type specific trans...	5	2	0.09	0.00341
GO:0045894	negative regulation of mating-type speci...	5	2	0.09	0.00341
GO:0072364	regulation of cellular ketone metabolic ...	5	2	0.09	0.00341
GO:0100070	regulation of fatty acid biosynthetic pr...	5	2	0.09	0.00341
GO:2000531	regulation of fatty acid biosynthetic pr...	5	2	0.09	0.00341
GO:0070784	regulation of growth of unicellular orga...	17	3	0.32	0.00366
GO:0001403	invasive growth in response to glucose l...	18	3	0.34	0.00433
GO:0032092	positive regulation of protein binding	18	3	0.34	0.00433
GO:0006575	cellular modified amino acid metabolic p...	85	6	1.61	0.00496
GO:0001514	selenocysteine incorporation	6	2	0.11	0.00506
GO:0006451	translational readthrough	6	2	0.11	0.00506
GO:0035886	vascular smooth muscle cell differentiat...	6	2	0.11	0.00506
GO:0051145	smooth muscle cell differentiation	6	2	0.11	0.00506
GO:0008652	cellular amino acid biosynthetic process	89	6	1.69	0.00621
GO:0036267	invasive filamentous growth	21	3	0.4	0.00678
GO:0000430	regulation of transcription from RNA pol...	8	2	0.15	0.00921
GO:0000433	carbon catabolite repression of transcri...	8	2	0.15	0.00921
GO:0010087	phloem or xylem histogenesis	8	2	0.15	0.00921
GO:0035950	regulation of oligopeptide transport by ...	8	2	0.15	0.00921
GO:0035952	negative regulation of oligopeptide tran...	8	2	0.15	0.00921
GO:0035953	regulation of dipeptide transport by reg...	8	2	0.15	0.00921
GO:0035955	negative regulation of dipeptide transpo...	8	2	0.15	0.00921
GO:0042938	dipeptide transport	8	2	0.15	0.00921
GO:0045013	carbon catabolite repression of transcri...	8	2	0.15	0.00921
GO:0045014	carbon catabolite repression of transcri...	8	2	0.15	0.00921
GO:0051149	positive regulation of muscle cell diffe...	8	2	0.15	0.00921
GO:0061984	catabolite repression	8	2	0.15	0.00921
GO:0061985	carbon catabolite repression	8	2	0.15	0.00921
GO:0061986	negative regulation of transcription by ...	8	2	0.15	0.00921
GO:0061987	negative regulation of transcription fro...	8	2	0.15	0.00921
GO:0090088	regulation of oligopeptide transport	8	2	0.15	0.00921
GO:0090089	regulation of dipeptide transport	8	2	0.15	0.00921
GO:2000877	negative regulation of oligopeptide tran...	8	2	0.15	0.00921
GO:2000879	negative regulation of dipeptide transpo...	8	2	0.15	0.00921
GO:0070783	growth of unicellular organism as a thre...	24	3	0.46	0.00991
GO:1900428	regulation of filamentous growth of a po...	24	3	0.46	0.00991
GO:0010570	regulation of filamentous growth	25	3	0.47	0.01111
GO:0000429	carbon catabolite regulation of transcri...	9	2	0.17	0.01170
GO:0045990	carbon catabolite regulation of transcri...	9	2	0.17	0.01170
GO:0042127	regulation of cell proliferation	171	8	3.24	0.01428
GO:0046015	regulation of transcription by glucose	10	2	0.19	0.01445
GO:0046777	protein autophosphorylation	51	4	0.97	0.01507
GO:0040008	regulation of growth	143	7	2.71	0.01733
GO:0009086	methionine biosynthetic process	11	2	0.21	0.01745
GO:0046653	tetrahydrofolate metabolic process	11	2	0.21	0.01745
GO:1901605	alpha-amino acid metabolic process	144	7	2.73	0.01794
GO:0016053	organic acid biosynthetic process	214	9	4.06	0.01805
GO:0046394	carboxylic acid biosynthetic process	214	9	4.06	0.01805
GO:0000755	cytogamy	1	1	0.02	0.01897
GO:0003032	detection of oxygen	1	1	0.02	0.01897
GO:0003068	regulation of systemic arterial blood pr...	1	1	0.02	0.01897
GO:0003069	acetylcholine-mediated vasodilation invo...	1	1	0.02	0.01897
GO:0003070	regulation of systemic arterial blood pr...	1	1	0.02	0.01897
GO:0003085	negative regulation of systemic arterial...	1	1	0.02	0.01897
GO:0006864	pyrimidine nucleotide transport	1	1	0.02	0.01897
GO:0007256	activation of JNKK activity	1	1	0.02	0.01897
GO:0007439	ectodermal digestive tract development	1	1	0.02	0.01897
GO:0009090	homoserine biosynthetic process	1	1	0.02	0.01897
GO:0009660	amyloplast organization	1	1	0.02	0.01897
GO:0010088	phloem development	1	1	0.02	0.01897
GO:0010227	floral organ abscission	1	1	0.02	0.01897
GO:0010981	regulation of cell wall macromolecule me...	1	1	0.02	0.01897
GO:0016545	male courtship behavior, veined wing vib...	1	1	0.02	0.01897
GO:0017062	respiratory chain complex III assembly	1	1	0.02	0.01897
GO:0018272	protein-pyridoxal-5-phosphate linkage vi...	1	1	0.02	0.01897
GO:0030153	bacteriocin immunity	1	1	0.02	0.01897
GO:0032232	negative regulation of actin filament bu...	1	1	0.02	0.01897
GO:0032950	regulation of beta-glucan metabolic proc...	1	1	0.02	0.01897
GO:0032951	regulation of beta-glucan biosynthetic p...	1	1	0.02	0.01897
GO:0032952	regulation of (1->3)-beta-D-glucan metab...	1	1	0.02	0.01897
GO:0032953	regulation of (1->3)-beta-D-glucan biosy...	1	1	0.02	0.01897
GO:0032995	regulation of fungal-type cell wall biog...	1	1	0.02	0.01897
GO:0034021	response to silicon dioxide	1	1	0.02	0.01897
GO:0034551	mitochondrial respiratory chain complex ...	1	1	0.02	0.01897
GO:0035523	protein K29-linked deubiquitination	1	1	0.02	0.01897
GO:0038001	paracrine signaling	1	1	0.02	0.01897
GO:0039536	negative regulation of RIG-I signaling p...	1	1	0.02	0.01897
GO:0044524	protein sulfhydration	1	1	0.02	0.01897
GO:0045433	male courtship behavior, veined wing gen...	1	1	0.02	0.01897
GO:0046167	glycerol-3-phosphate biosynthetic proces...	1	1	0.02	0.01897
GO:0048065	male courtship behavior, veined wing ext...	1	1	0.02	0.01897
GO:0048317	seed morphogenesis	1	1	0.02	0.01897
GO:0048445	carpel morphogenesis	1	1	0.02	0.01897
GO:0048482	plant ovule morphogenesis	1	1	0.02	0.01897
GO:0048611	embryonic ectodermal digestive tract dev...	1	1	0.02	0.01897
GO:0048759	xylem vessel member cell differentiation	1	1	0.02	0.01897
GO:0048773	erythrophore differentiation	1	1	0.02	0.01897
GO:0071266	'de novo' L-methionine biosynthetic proc...	1	1	0.02	0.01897
GO:0071569	protein ufmylation	1	1	0.02	0.01897
GO:0090334	regulation of cell wall (1->3)-beta-D-gl...	1	1	0.02	0.01897
GO:0090677	reversible differentiation	1	1	0.02	0.01897
GO:0090679	cell differentiation involved in phenoty...	1	1	0.02	0.01897
GO:1900057	positive regulation of leaf senescence	1	1	0.02	0.01897
GO:1900241	positive regulation of phenotypic switch...	1	1	0.02	0.01897
GO:1902616	acyl carnitine transmembrane transport	1	1	0.02	0.01897
GO:1904829	regulation of aortic smooth muscle cell ...	1	1	0.02	0.01897
GO:1904831	positive regulation of aortic smooth mus...	1	1	0.02	0.01897
GO:1905420	vascular smooth muscle cell differentiat...	1	1	0.02	0.01897
GO:1905623	positive regulation of leaf development	1	1	0.02	0.01897
GO:1905915	regulation of cell differentiation invol...	1	1	0.02	0.01897
GO:1905917	positive regulation of cell differentiat...	1	1	0.02	0.01897
GO:1905930	regulation of vascular smooth muscle cel...	1	1	0.02	0.01897
GO:1905932	positive regulation of vascular smooth m...	1	1	0.02	0.01897
GO:1990167	protein K27-linked deubiquitination	1	1	0.02	0.01897
GO:1990168	protein K33-linked deubiquitination	1	1	0.02	0.01897
GO:1990314	cellular response to insulin-like growth...	1	1	0.02	0.01897
GO:1990519	pyrimidine nucleotide import into mitoch...	1	1	0.02	0.01897
GO:1990564	protein polyufmylation	1	1	0.02	0.01897
GO:1990575	mitochondrial L-ornithine transmembrane ...	1	1	0.02	0.01897
GO:1990592	protein K69-linked ufmylation	1	1	0.02	0.01897
GO:2000112	regulation of cellular macromolecule bio...	582	18	11.04	0.01921
GO:0009889	regulation of biosynthetic process	675	20	12.81	0.02050
GO:0016584	nucleosome positioning	12	2	0.23	0.02068
GO:1903426	regulation of reactive oxygen species bi...	12	2	0.23	0.02068
GO:0043393	regulation of protein binding	32	3	0.61	0.02181
GO:0051090	regulation of DNA-binding transcription ...	32	3	0.61	0.02181
GO:0042304	regulation of fatty acid biosynthetic pr...	13	2	0.25	0.02415
GO:0043935	sexual sporulation resulting in formatio...	13	2	0.25	0.02415
GO:0051147	regulation of muscle cell differentiatio...	13	2	0.25	0.02415
GO:0010556	regulation of macromolecule biosynthetic...	598	18	11.35	0.02489
GO:0031328	positive regulation of cellular biosynth...	348	12	6.6	0.02761
GO:0045926	negative regulation of growth	36	3	0.68	0.02976
GO:0031326	regulation of cellular biosynthetic proc...	656	19	12.45	0.03038
GO:0006555	methionine metabolic process	15	2	0.28	0.03173
GO:0006857	oligopeptide transport	15	2	0.28	0.03173
GO:0007422	peripheral nervous system development	15	2	0.28	0.03173
GO:0034293	sexual sporulation	15	2	0.28	0.03173
GO:0043433	negative regulation of DNA-binding trans...	15	2	0.28	0.03173
GO:1904018	positive regulation of vasculature devel...	15	2	0.28	0.03173
GO:0007584	response to nutrient	64	4	1.21	0.03195
GO:0009891	positive regulation of biosynthetic proc...	356	12	6.75	0.03231
GO:0051098	regulation of binding	65	4	1.23	0.03358
GO:0051099	positive regulation of binding	38	3	0.72	0.03424
GO:0006520	cellular amino acid metabolic process	202	8	3.83	0.03504
GO:0051289	protein homotetramerization	16	2	0.3	0.03583
GO:0009069	serine family amino acid metabolic proce...	39	3	0.74	0.03661
GO:0043901	negative regulation of multi-organism pr...	39	3	0.74	0.03661
GO:0001315	age-dependent response to reactive oxyge...	2	1	0.04	0.03759
GO:0006072	glycerol-3-phosphate metabolic process	2	1	0.04	0.03759
GO:0006075	(1->3)-beta-D-glucan biosynthetic proces...	2	1	0.04	0.03759
GO:0006227	dUDP biosynthetic process	2	1	0.04	0.03759
GO:0006233	dTDP biosynthetic process	2	1	0.04	0.03759
GO:0006702	androgen biosynthetic process	2	1	0.04	0.03759
GO:0006844	acyl carnitine transport	2	1	0.04	0.03759
GO:0009590	detection of gravity	2	1	0.04	0.03759
GO:0009959	negative gravitropism	2	1	0.04	0.03759
GO:0010089	xylem development	2	1	0.04	0.03759
GO:0010376	stomatal complex formation	2	1	0.04	0.03759
GO:0010668	ectodermal cell differentiation	2	1	0.04	0.03759
GO:0019343	cysteine biosynthetic process via cystat...	2	1	0.04	0.03759
GO:0019346	transsulfuration	2	1	0.04	0.03759
GO:0030302	deoxynucleotide transport	2	1	0.04	0.03759
GO:0034407	cell wall (1->3)-beta-D-glucan metabolic...	2	1	0.04	0.03759
GO:0034410	cell wall beta-glucan biosynthetic proce...	2	1	0.04	0.03759
GO:0034411	cell wall (1->3)-beta-D-glucan biosynthe...	2	1	0.04	0.03759
GO:0035024	negative regulation of Rho protein signa...	2	1	0.04	0.03759
GO:0035621	ER to Golgi ceramide transport	2	1	0.04	0.03759
GO:0035627	ceramide transport	2	1	0.04	0.03759
GO:0035871	protein K11-linked deubiquitination	2	1	0.04	0.03759
GO:0039532	negative regulation of viral-induced cyt...	2	1	0.04	0.03759
GO:0039535	regulation of RIG-I signaling pathway	2	1	0.04	0.03759
GO:0043157	response to cation stress	2	1	0.04	0.03759
GO:0043507	positive regulation of JUN kinase activi...	2	1	0.04	0.03759
GO:0044414	suppression of host defenses	2	1	0.04	0.03759
GO:0045599	negative regulation of fat cell differen...	2	1	0.04	0.03759
GO:0046072	dTDP metabolic process	2	1	0.04	0.03759
GO:0046077	dUDP metabolic process	2	1	0.04	0.03759
GO:0048149	behavioral response to ethanol	2	1	0.04	0.03759
GO:0051833	suppression of defenses of other organis...	2	1	0.04	0.03759
GO:0052037	negative regulation by symbiont of host ...	2	1	0.04	0.03759
GO:0052170	negative regulation by symbiont of host ...	2	1	0.04	0.03759
GO:0052261	suppression of defense response of other...	2	1	0.04	0.03759
GO:0052309	negative regulation by organism of innat...	2	1	0.04	0.03759
GO:0052561	negative regulation by organism of immun...	2	1	0.04	0.03759
GO:0052562	negative regulation by symbiont of host ...	2	1	0.04	0.03759
GO:0052646	alditol phosphate metabolic process	2	1	0.04	0.03759
GO:0072531	pyrimidine-containing compound transmemb...	2	1	0.04	0.03759
GO:0120009	intermembrane lipid transfer	2	1	0.04	0.03759
GO:0120010	intermembrane phospholipid transfer	2	1	0.04	0.03759
GO:1901351	regulation of phosphatidylglycerol biosy...	2	1	0.04	0.03759
GO:1901352	negative regulation of phosphatidylglyce...	2	1	0.04	0.03759
GO:1901999	homogentisate metabolic process	2	1	0.04	0.03759
GO:1902000	homogentisate catabolic process	2	1	0.04	0.03759
GO:1902022	L-lysine transport	2	1	0.04	0.03759
GO:1902176	negative regulation of oxidative stress-...	2	1	0.04	0.03759
GO:1903401	L-lysine transmembrane transport	2	1	0.04	0.03759
GO:1903650	negative regulation of cytoplasmic trans...	2	1	0.04	0.03759
GO:1904569	regulation of selenocysteine incorporati...	2	1	0.04	0.03759
GO:1904571	positive regulation of selenocysteine in...	2	1	0.04	0.03759
GO:1904810	negative regulation of dense core granul...	2	1	0.04	0.03759
GO:1905177	tracheary element differentiation	2	1	0.04	0.03759
GO:2000037	regulation of stomatal complex patternin...	2	1	0.04	0.03759
GO:2001245	regulation of phosphatidylcholine biosyn...	2	1	0.04	0.03759
GO:2001247	positive regulation of phosphatidylcholi...	2	1	0.04	0.03759
GO:0010628	positive regulation of gene expression	323	11	6.13	0.03771
GO:0044182	filamentous growth of a population of un...	40	3	0.76	0.03905
GO:0000097	sulfur amino acid biosynthetic process	17	2	0.32	0.04012
GO:1901616	organic hydroxy compound catabolic proce...	17	2	0.32	0.04012
GO:0042742	defense response to bacterium	101	5	1.92	0.04107
GO:1902531	regulation of intracellular signal trans...	173	7	3.28	0.04333
GO:0008285	negative regulation of cell proliferatio...	71	4	1.35	0.04433
GO:0006760	folic acid-containing compound metabolic...	18	2	0.34	0.04459
GO:0009067	aspartate family amino acid biosynthetic...	18	2	0.34	0.04459
GO:0045944	positive regulation of transcription by ...	139	6	2.64	0.04620
GO:1903409	reactive oxygen species biosynthetic pro...	43	3	0.82	0.04688
GO:0042554	superoxide anion generation	19	2	0.36	0.04924
GO:0010557	positive regulation of macromolecule bio...	297	10	5.64	0.05032
GO:0040007	growth	297	10	5.64	0.05032
GO:0006749	glutathione metabolic process	20	2	0.38	0.05405
GO:0009084	glutamine family amino acid biosynthetic...	20	2	0.38	0.05405
GO:0048437	floral organ development	20	2	0.38	0.05405
GO:0051881	regulation of mitochondrial membrane pot...	20	2	0.38	0.05405
GO:1901342	regulation of vasculature development	20	2	0.38	0.05405
GO:0000186	activation of MAPKK activity	3	1	0.06	0.05586
